# VERSION 10104 -- Thu Aug 27 17:55:27 2009 UTC -- created by woosley on banzai.ucolick.org from file /data/woosley/banzai/u/woosley/cdef/fudgc#t8eq65
  grid    cell outer total mass        cell outer radius      cell outer velocity             cell density         cell temperature            cell pressure     cell specific energy    cell specific entropy    cell angular velocity               cell A_bar                 cell Y_e       stability   NETWORK                 neutrons                       H1                      He3                      He4                      C12                      N14                      O16                     Ne20                     Mg24                     Si28                      S32                     Ar36                     Ca40                     Ti44                     Cr48                     Fe52                     Fe54                     Ni56                     Fe56                     'Fe'
 148:    2.2088767848964524E+33   9.8772150720973417E+07   2.7695677237867369E+02   1.5887134378585094E+08   1.3773921182615501E+08   4.0036096517662585E+25   5.8541236287450586E+17   9.2094310718870975E-01   0.0000000000000000E+00   1.3740238637683365E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0176760540670123E-12   4.9668913178408092E-01   0.0000000000000000E+00   4.9782586012587449E-01   5.4624639235895216E-03   2.2540165142440864E-05   4.0002841369925723E-09   1.3681521406522799E-15   2.9722951765226549E-23   1.3628050884543053E-32   1.2787545330175209E-43   1.5473465267009734E-56   1.2096989055837654E-70   0.0000000000000000E+00   5.2963016622523274E-88                      ---                      ---
 149:    2.2281902373173027E+33   9.9798965088967070E+07   2.7937191931916203E+02   1.5183856162158549E+08   1.3478586750291657E+08   3.7638231263700409E+25   5.7409578097409318E+17   9.2131801299914906E-01   0.0000000000000000E+00   1.3740221144414836E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0143891716242727E-12   4.9669135862048264E-01   0.0000000000000000E+00   4.9782732356773068E-01   5.4587900952559722E-03   2.2523719229929375E-05   3.9962757196002796E-09   1.3664289336718805E-15   2.9675576116175795E-23   1.3601130560901076E-32   1.2755877489797435E-43   1.5424435346431683E-56   1.2046244576294158E-70   0.0000000000000000E+00   5.2639921769576042E-88                      ---                      ---
 150:    2.2472043584656280E+33   1.0083567068811572E+08   2.8179148577775373E+02   1.4502913576283041E+08   1.3187713901954643E+08   3.5353445855855702E+25   5.6281660209537056E+17   9.2168030400713419E-01   0.0000000000000000E+00   1.3740209631692453E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0122346449991605E-12   4.9669282416082183E-01   0.0000000000000000E+00   4.9782828668824419E-01   5.4563722499469183E-03   2.2512906315445538E-05   3.9936486719183181E-09   1.3653015708875399E-15   2.9644627871800815E-23   1.3583564796720697E-32   1.2735236800341604E-43   1.5392521395390501E-56   1.2013280966428021E-70   0.0000000000000000E+00   5.2430646428137997E-88                      ---                      ---
 151:    2.2659246744334769E+33   1.0188310486752994E+08   2.8413129479272806E+02   1.3843463083861804E+08   1.2907750928409387E+08   3.3176690339105303E+25   5.5157157584910278E+17   9.2220838634087265E-01   0.0000000000000000E+00   1.3736623561440073E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   7.5023920473795876E-13   4.9714953994662692E-01   0.0000000000000000E+00   4.9812824209870910E-01   4.7028615139678345E-03   1.9353049435139344E-05   3.3904928528669609E-09   1.1453484359691774E-15   2.4483740445273258E-23   1.1019576553811556E-32   1.0093057138789650E-43   1.1831896342891684E-56   8.8777155858024996E-71   0.0000000000000000E+00   3.6361136350344907E-88                      ---                      ---
 152:    2.2843565982992821E+33   1.0294218695870821E+08   2.8647952691103245E+02   1.3204444512114492E+08   1.2693748150723650E+08   3.1103172584873126E+25   5.4036598459042477E+17   9.2375212678980445E-01   0.0000000000000000E+00   1.3714285714285740E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   7.3405798150787520E-27   4.9999999999995770E-01   0.0000000000000000E+00   4.9999999999997180E-01   3.6919577134166722E-26   1.5042087238797618E-62   3.3273132459915733E-56   4.6159689531548120E-57   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 153:    2.3025054326349690E+33   1.0401388446295899E+08   2.8883709312103531E+02   1.2585382489204998E+08   1.2623383648646533E+08   2.9128345770190058E+25   5.2917838720502387E+17   9.2475849548682476E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.3871757430054733E-27   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   2.2039651114897597E-26   3.7798858144986151E-63   1.4870942907478176E-56   2.0722563048766315E-57   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 154:    2.3203763719536581E+33   1.0509922435494778E+08   2.9120494280196260E+02   1.1985753029592526E+08   1.2553021689327267E+08   2.7247893327372661E+25   5.1800490396735456E+17   9.2581116599609814E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.6083541834724292E-27   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   1.3091096120225460E-26   9.4303670767177238E-64   6.5959949171149863E-57   9.2350481245817936E-58   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 155:    2.3379745050994525E+33   1.0619931543563490E+08   2.9358403948613835E+02   1.1404891747310027E+08   1.2482624023572771E+08   2.5457715405704309E+25   5.0683915149370906E+17   9.2691422905312304E-01   0.0000000000000000E+00   1.3714285714285740E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.5421060679340656E-27   4.9999999999995770E-01   0.0000000000000000E+00   4.9999999999997180E-01   7.7337858676073030E-27   2.3317493989133802E-64   2.9016548472089089E-57   4.0830633447619111E-58   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 156:    2.3553048175807600E+33   1.0731535927537337E+08   2.9597535911137061E+02   1.0842161017498697E+08   1.2412093377826118E+08   2.3753917283231164E+25   4.9567440813968806E+17   9.2807197524209650E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.0608354323666503E-28   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   4.5412837450930230E-27   5.7005687556558784E-65   1.2647548636309320E-57   1.7892267583129634E-58   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 157:    2.3723721938485611E+33   1.0844866294727774E+08   2.9837988687494482E+02   1.0296948521095800E+08   1.2341301654530196E+08   2.2132798560636592E+25   4.8450356470154630E+17   9.2928900996766184E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.2869345130701058E-28   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   2.6484933688637190E-27   1.3742864114348120E-65   5.4554951163174906E-58   7.7617378150860778E-59   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 158:    2.3891814195209998E+33   1.0960065394148889E+08   3.0079861263808584E+02   9.7686657471031159E+07   1.2270168271319094E+08   2.0590843089289493E+25   4.7331907046187411E+17   9.3057063896968706E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.0615507981440096E-28   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   1.5330747153953630E-27   3.2594920075074676E-66   2.3263777880219240E-58   3.3298900012068896E-59   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 159:    2.4057371835556315E+33   1.1077289770383288E+08   3.0323252374469928E+02   9.2567468399291962E+07   1.2198625198291445E+08   1.9124709591932593E+25   4.6211286240178880E+17   9.3192285207859848E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.7583154327657850E-28   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   8.8019704174954500E-28   7.5883293978751911E-67   9.7970228034390239E-59   1.4113714596828737E-59   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 160:    2.4220440803706373E+33   1.1196711839704950E+08   3.0568259501471931E+02   8.7606474452770039E+07   1.2126595372376037E+08   1.7731222938146640E+25   4.5087628350340186E+17   9.3335234263906985E-01   0.0000000000000000E+00   1.3714285714285740E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0008025162454409E-28   4.9999999999995770E-01   0.0000000000000000E+00   4.9999999999997180E-01   5.0086493866592527E-28   1.7298471162101917E-67   4.0697662663510132E-59   5.9033988157931132E-60   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 161:    2.4381066119162685E+33   1.1318522364893793E+08   3.0814977428807720E+02   8.2798435414466128E+07   1.2053989732701932E+08   1.6407366042717299E+25   4.3959998782599405E+17   9.3486661453151376E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.6406512489507791E-29   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   2.8223648467982957E-28   3.8511117457145199E-68   1.6654473089009702E-59   2.4336253879357443E-60   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 162:    2.4539291896977627E+33   1.1442933426525903E+08   3.1063496223904394E+02   7.8138302928894877E+07   1.1980704391624354E+08   1.5150272361162390E+25   4.2827382775907059E+17   9.3647411371725187E-01   0.0000000000000000E+00   1.3714285714285740E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.1449801307240609E-29   4.9999999999995770E-01   0.0000000000000000E+00   4.9999999999997180E-01   1.5733728914947435E-28   8.3486811696497686E-69   6.7037779383049222E-60   9.8731589359866086E-61   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 163:    2.4695161367509312E+33   1.1570182017838824E+08   3.1313898432505482E+02   7.3621209150906608E+07   1.1906617172953086E+08   1.3957218962901996E+25   4.1688671899881069E+17   9.3818438753756095E-01   0.0000000000000000E+00   1.3714285714285740E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.7327156365035413E-29   4.9999999999995770E-01   0.0000000000000000E+00   4.9999999999997180E-01   8.6673343415002486E-29   1.7566818861408822E-69   2.6495714118621738E-60   3.9352313916612346E-61   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 164:    2.4848716895715934E+33   1.1700534430197871E+08   3.1566255110324983E+02   6.9242455358828917E+07   1.1831583253357700E+08   1.2825620169470951E+25   4.0542647749629568E+17   9.4000827882830973E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.4208616958924629E-30   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   4.7119985041363988E-29   3.5745087552649281E-70   1.0261604142580744E-60   1.5379277445094246E-61   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 165:    2.4999999999999987E+33   1.1834291651247758E+08   3.1820620342236987E+02   6.4997500347381368E+07   1.1755429494148700E+08   1.1753021753115362E+25   3.9387962079916826E+17   9.4195816370920571E-01   0.0000000000000000E+00   1.3714285714285740E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.0471146042486868E-30   4.9999999999995770E-01   0.0000000000000000E+00   4.9999999999997180E-01   2.5241976800220841E-29   7.0041671141195757E-71   3.8851005619696958E-61   5.8795369543993170E-62   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 166:    2.5149051370613488E+33   1.1971796074848393E+08   3.2077023484897694E+02   6.0881948360403396E+07   1.1677947074624032E+08   1.0737095700640410E+25   3.8223112369502502E+17   9.4404824577327695E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.6594912033516614E-30   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   1.3300009707243229E-29   1.3151730237219599E-71   1.4338719892590437E-61   2.1927800292671012E-62   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 167:    2.5299552941601440E+33   1.2117036199772725E+08   3.2341941245157290E+02   5.6841795613692038E+07   1.1597855989321880E+08   9.7638019636905630E+24   3.7031428463037453E+17   9.4632436049989366E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.3636768848533609E-30   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   6.8193634152998897E-30   2.3009756709736862E-72   5.0735076075454928E-62   7.8479773662274393E-63   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 168:    2.5455295344943751E+33   1.2274908739853859E+08   3.2622600487654444E+02   5.2777823525357701E+07   1.1512612326779735E+08   8.8099504963425956E+24   3.5779027648314106E+17   9.4887892861629319E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   6.6584675321054611E-31   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   3.3295835153181405E-30   3.5445049492148971E-73   1.6640386787091873E-62   2.6073334584439323E-63   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 169:    2.5620467932126522E+33   1.2451875827058464E+08   3.2927554247139182E+02   4.8590670398293354E+07   1.1418974266572841E+08   7.8549996212260656E+24   3.4425318000450195E+17   9.5184337594157609E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.0101490480772979E-31   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   1.5051863589284615E-30   4.4675153236701197E-74   4.8429033066758774E-63   7.7023265214666799E-64   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 170:    2.5799999999999987E+33   1.2657068294562793E+08   3.3267363184678408E+02   4.4173740780482635E+07   1.1312431350572111E+08   6.8800525126823539E+24   3.2917885347167494E+17   9.5541583611133762E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2112287437422864E-31   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   6.0564461589138110E-31   4.1568553514866218E-75   1.1762450783298725E-63   1.9046403865689518E-64   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 171:    2.5999999999999986E+33   1.2904320701641238E+08   3.3655255631253937E+02   3.9405527992334977E+07   1.1186110692472219E+08   5.8674904231304531E+24   3.1184081110655674E+17   9.5991476781406215E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.0848971774359040E-32   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   2.0425120441583794E-31   2.4410990937878109E-76   2.1712191937595975E-64   3.5957382265752900E-65   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 172:    2.6199999999999985E+33   1.3175625787056336E+08   3.4050542365524160E+02   3.4497937471288711E+07   1.1039888865778555E+08   4.8721337721886062E+24   2.9261867679981952E+17   9.6544703182352687E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.1531516829813869E-32   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   5.7658615432242697E-32   9.0186367869252008E-78   3.0387415074486714E-65   5.1720162517853435E-66   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 173:    2.6399999999999984E+33   1.3477355147228181E+08   3.4447503354316734E+02   2.9699724558469199E+07   1.0874301479878481E+08   3.9492176113409234E+24   2.7216899889763110E+17   9.7203716821945452E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.7496864558658734E-33   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   1.3748563927003019E-32   2.1475789897614492E-79   3.2674403582529772E-66   5.7418272833217933E-67   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 174:    2.6599999999999983E+33   1.3819019024756944E+08   3.4833335823611651E+02   2.5006243296655238E+07   1.0679746679766408E+08   3.0997805579758208E+24   2.5016785123881373E+17   9.8004219215009203E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.1422695058868307E-34   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   2.5711466401764996E-33   2.7196353625084538E-81   2.4010061212605805E-67   4.3807704550441379E-68   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 175:    2.6799999999999983E+33   1.4215864895523050E+08   3.5178074221960287E+02   2.0409469968600746E+07   1.0438569215875655E+08   2.3254636482871482E+24   2.2612195032166470E+17   9.9001450880544573E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   6.5883923786990250E-35   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   3.2942024670224420E-34   1.2909023042392929E-83   9.7333611228616212E-69   1.8564558887584838E-69   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 176:    2.6999999999999982E+33   1.4695018090140510E+08   3.5403422574901850E+02   1.5894367890850307E+07   1.0114415236188327E+08   1.6288570070343807E+24   1.9921166467033670E+17   1.0028696583432049E+00   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.3697770257503894E-36   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   2.1848898225237199E-35   1.1136937091660816E-86   1.3946184804045528E-70   2.8023721144191963E-71   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 177:    2.7199999999999981E+33   1.5313496771292946E+08   3.5256410331119758E+02   1.1428912177552676E+07   9.6185550277910799E+07   1.0142051040904335E+24   1.6787689373191885E+17   1.0202749978574841E+00   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 178:    2.7399999999999980E+33   1.6236563909388980E+08   3.3449941217953739E+02   6.9266387214061683E+06   8.6411092209708214E+07   4.8913488477541260E+23   1.2830835334566934E+17   1.0453470734688393E+00   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
