# VERSION 10104 -- Thu Aug 27 17:55:11 2009 UTC -- created by woosley on banzai.ucolick.org from file /data/woosley/banzai/u/woosley/cdef/fudgc#t8eq6
  grid    cell outer total mass        cell outer radius      cell outer velocity             cell density         cell temperature            cell pressure     cell specific energy    cell specific entropy    cell angular velocity               cell A_bar                 cell Y_e       stability   NETWORK                 neutrons                       H1                      He3                      He4                      C12                      N14                      O16                     Ne20                     Mg24                     Si28                      S32                     Ar36                     Ca40                     Ti44                     Cr48                     Fe52                     Fe54                     Ni56                     Fe56                     'Fe'
 148:    2.2088767848964524E+33   9.7954634143736809E+07   4.1164854131071664E+01   1.6265604611978179E+08   1.3120053664681038E+08   4.1334303084121219E+25   5.9129841316758720E+17   9.1991957587647943E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.4867698311465907E-26   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   2.7817685474328872E-25   3.6090466102654571E-60   7.8092806454658969E-55   1.0667375140745898E-55   4.1099372748991188E-94   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 149:    2.2281902373173027E+33   9.8974471986514300E+07   4.1511924457388488E+01   1.5543729022876465E+08   1.3047674721821432E+08   3.8855381043517474E+25   5.7988022201826010E+17   9.2078429604463607E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.3389478166380977E-26   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   1.6883312759259762E-25   9.1883767884940086E-61   3.5788552995673128E-55   4.9060603370612642E-56   7.6574982989161151E-95   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 150:    2.2472043584656280E+33   1.0000422657800213E+08   4.1860029879143674E+01   1.4844842620863861E+08   1.2975459682031882E+08   3.6493506675344080E+25   5.6849932633713459E+17   9.2168179037692954E-01   0.0000000000000000E+00   1.3714285714285740E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.0234600344610445E-26   4.9999999999995770E-01   0.0000000000000000E+00   4.9999999999997180E-01   1.0209411613315936E-25   2.3362997092316744E-61   1.6310494594921473E-55   2.2443265600395146E-56   1.3567520997863097E-95   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 151:    2.2659246744334769E+33   1.0104472880252595E+08   4.2209308517186990E+01   1.4168137717283028E+08   1.2903378565491158E+08   3.4243452384836486E+25   5.5715021741097440E+17   9.2261492163841929E-01   0.0000000000000000E+00   1.3714285714285740E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2209040945509507E-26   4.9999999999995770E-01   0.0000000000000000E+00   4.9999999999997180E-01   6.1492382201335091E-26   5.9255855697940053E-62   7.3889510089743507E-56   1.0207664114974231E-56   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 152:    2.2843565982992821E+33   1.0209686641578907E+08   4.2559901064472811E+01   1.3512840423557171E+08   1.2831399349886946E+08   3.2100256858706261E+25   5.4582719738674464E+17   9.2358680757471823E-01   0.0000000000000000E+00   1.3714285714285740E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   7.3326852209973273E-27   4.9999999999995770E-01   0.0000000000000000E+00   4.9999999999997180E-01   3.6879099657626097E-26   1.4970424304003952E-62   3.3256612802489430E-56   4.6136846517125419E-57   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 153:    2.3025054326349690E+33   1.0316159124041480E+08   4.2911950889630518E+01   1.2878208912276076E+08   1.2759487656675032E+08   3.0059210232655138E+25   5.3452434815473837E+17   9.2460085324993024E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.3824240735506905E-27   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   2.2015410902396634E-26   3.7614602410990136E-63   1.4863521601025378E-56   2.0712256188809010E-57   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 154:    2.3203763719536581E+33   1.0423992740191777E+08   4.3265604068911131E+01   1.2263531775135146E+08   1.2687606399410895E+08   2.8115840262049596E+25   5.2323549633248032E+17   9.2566078855822920E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.6055115103583454E-27   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   1.3076653364279536E-26   9.3834728535200296E-64   6.5926866479930693E-57   9.2304322278072457E-58   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 155:    2.3379745050994525E+33   1.0533298080507185E+08   4.3621009326468418E+01   1.1668126467544584E+08   1.2615715937934820E+08   2.6265899425581478E+25   5.1195417363117747E+17   9.2677071397344457E-01   0.0000000000000000E+00   1.3714285714285740E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.5404161110930331E-27   4.9999999999995770E-01   0.0000000000000000E+00   4.9999999999997180E-01   7.7252277759396693E-27   2.3199537146121333E-64   2.9001923648870623E-57   4.0810127490384539E-58   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 156:    2.3553048175807600E+33   1.0644195008155930E+08   4.3978317844284184E+01   1.1091337978402086E+08   1.2543716721256247E+08   2.4505352898774815E+25   5.0067356797164730E+17   9.2793493067462196E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.0508564739841877E-28   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   4.5362435904111378E-27   5.6713043983838229E-65   1.2641143574370103E-57   1.7883239799155431E-58   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 157:    2.3723721938485611E+33   1.0756813933145609E+08   4.4337682901112672E+01   1.0532537333570339E+08   1.2471477854007621E+08   2.2830367339837928E+25   4.8938647335053651E+17   9.2915805532444529E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.2810856093604713E-28   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   2.6455454461847931E-27   1.3671424841755632E-65   5.4527194078411623E-58   7.7578037269962127E-59   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 158:    2.3891814195209998E+33   1.0871297305041879E+08   4.4699259278221938E+01   9.9911200561468959E+07   1.2398916453350425E+08   2.1237300438109430E+25   4.7808523494893357E+17   9.3044540501182504E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.0581498527131185E-28   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   1.5313634918331919E-27   3.2423669830272448E-66   2.3251887451501512E-58   3.3281947429309080E-59   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 159:    2.4057371835556315E+33   1.0987801368781400E+08   4.5063202346238697E+01   9.4665049820228726E+07   1.2325962172166878E+08   1.9722691181873140E+25   4.6676167712684262E+17   9.3180298130111117E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.7563547495856088E-28   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   8.7921183467088954E-28   7.5480996376601333E-67   9.7919930151743017E-59   1.4106498118750436E-59   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 160:    2.4220440803706373E+33   1.1106498243632422E+08   4.5429666716430447E+01   8.9581330742348090E+07   1.2252535289744382E+08   1.8283250806257244E+25   4.5540702029855194E+17   9.3323748990946076E-01   0.0000000000000000E+00   1.3714285714285740E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.9968255508585630E-29   4.9999999999995770E-01   0.0000000000000000E+00   4.9999999999997180E-01   5.0030278482287127E-28   1.7206057755640133E-67   4.0676676566416114E-59   5.9003675188481645E-60   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 161:    2.4381066119162685E+33   1.1227578402063718E+08   4.5798804297823715E+01   8.4654662227338329E+07   1.2178543648179320E+08   1.6915854388058627E+25   4.4401178432047194E+17   9.3475644778009048E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.6343177574640044E-29   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   2.8191885320086461E-28   3.8304035120776928E-68   1.6645847717263427E-59   2.4323705247782598E-60   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 162:    2.4539291896977627E+33   1.1351253646762478E+08   4.6170761531336893E+01   7.9879860674499825E+07   1.2103879729526904E+08   1.5617533060793596E+25   4.3256567370951558E+17   9.3636831475986548E-01   0.0000000000000000E+00   1.3714285714285740E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.1414374753217560E-29   4.9999999999995770E-01   0.0000000000000000E+00   4.9999999999997180E-01   1.5715974162895170E-28   8.3035376231317581E-69   6.7002910195088952E-60   9.8680468150504537E-61   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 163:    2.4695161367509312E+33   1.1477760713543463E+08   4.6545675486275393E+01   7.5251928335402220E+07   1.2028417060749592E+08   1.4385466829720773E+25   4.2105744014300454E+17   9.3808265297626869E-01   0.0000000000000000E+00   1.3714285714285740E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.7307577175538728E-29   4.9999999999995770E-01   0.0000000000000000E+00   4.9999999999997180E-01   8.6575270796383284E-29   1.7471372207822152E-69   2.6481872731529370E-60   3.9331853273986397E-61   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 164:    2.4848716895715934E+33   1.1607365668091825E+08   4.6923668362044957E+01   7.0766041635272801E+07   1.1952005695390435E+08   1.3216977973810357E+25   4.0947471636656397E+17   9.3991032108318862E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.4101835480528014E-30   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   4.7066520479241831E-29   3.5550052970069652E-70   1.0256219861346084E-60   1.5371247538310528E-61   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 165:    2.4999999999999987E+33   1.1740369319944501E+08   4.7304839742853567E+01   6.6417539274621010E+07   1.1874466334089839E+08   1.2109525029898308E+25   3.9780381376506605E+17   9.4186371217742604E-01   0.0000000000000000E+00   1.3714285714285740E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.0413761941991752E-30   4.9999999999995770E-01   0.0000000000000000E+00   4.9999999999997180E-01   2.5213254556580110E-29   6.9658070869986210E-71   3.8830528177009015E-61   5.8764538354347440E-62   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 166:    2.5149051370613488E+33   1.1877113954737934E+08   4.7689255645677989E+01   6.2201909865239829E+07   1.1795582687313065E+08   1.1060697364211095E+25   3.8602947327987603E+17   9.4395704816026138E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.6564578569888753E-30   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   1.3284830919389867E-29   1.3079455296213149E-71   1.4331126599591723E-61   2.1916249962960820E-62   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 167:    2.5299552941601440E+33   1.2021568845534894E+08   4.8086661165681640E+01   5.8063831582821235E+07   1.1714046902788302E+08   1.0055994876395487E+25   3.7398308279902656E+17   9.4623622144715291E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.3621162793068500E-30   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   6.8115557592677662E-30   2.2882896725637709E-72   5.0708071806153807E-62   7.8438234294930733E-63   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 168:    2.5455295344943751E+33   1.2178609224376135E+08   4.8507960646257800E+01   5.3901697945172668E+07   1.1627263050001456E+08   9.0714811357468677E+24   3.6132195411732422E+17   9.4879373751034390E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   6.6508189161844866E-31   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   3.3257575512578545E-30   3.5248990644712356E-73   1.6631478822278938E-62   2.6059458163526254E-63   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 169:    2.5620467932126522E+33   1.2354671756411198E+08   4.8966104146224986E+01   4.9613793424682647E+07   1.1531920841890560E+08   8.0859659131021962E+24   3.4763540875597165E+17   9.5176110020507543E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.0066759368152095E-31   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   1.5034492727455624E-30   4.4427168220917690E-74   4.8402929795842299E-63   7.6982003282846239E-64   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 170:    2.5799999999999987E+33   1.2558855757696001E+08   4.9477156772938500E+01   4.5091042786710382E+07   1.1423409284461752E+08   7.0799720427888998E+24   3.3239296535890995E+17   9.5533652543871506E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2098233893926677E-31   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   6.0494179489150235E-31   4.1336862884631123E-75   1.1756055233235625E-63   1.9036114627221858E-64   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 171:    2.5999999999999986E+33   1.2804956162083213E+08   5.0061394114705344E+01   4.0209170958311252E+07   1.1294690472865297E+08   6.0353627930080527E+24   3.1485902678856307E+17   9.5983857651815008E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.0801210760294860E-32   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   2.0401236906938037E-31   2.4274210629244725E-76   2.1700243183215155E-64   3.5937729671644964E-65   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 172:    2.6199999999999985E+33   1.3075086071959628E+08   5.0658027507872603E+01   3.5185337114629045E+07   1.1145575996701628E+08   5.0087493908160733E+24   2.9541617782861651E+17   9.6537403967188118E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.1517889398084661E-32   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   5.7590473330452164E-32   8.9677477115207630E-78   3.0370407574189627E-65   5.1691427046015130E-66   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 173:    2.6399999999999984E+33   1.3375633503767094E+08   5.1259029202265040E+01   3.0274252542360757E+07   1.0976511447512566E+08   4.0571174047154991E+24   2.7472664944937638E+17   9.7196742389115642E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.7463876243969741E-33   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   1.3732069134562683E-32   2.1353439031076443E-79   3.2655672820039067E-66   5.7385614174413676E-67   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 174:    2.6599999999999983E+33   1.3716145781802258E+08   5.1846090157430211E+01   2.5471200855979081E+07   1.0777544311604048E+08   3.1815442236151246E+24   2.5246025639233558E+17   9.7997593900150348E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.1359589679990117E-34   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   2.5679913133323683E-33   2.7039200919748929E-81   2.3995791484228709E-67   4.3781884115675908E-68   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 175:    2.6799999999999983E+33   1.4111957716106588E+08   5.2375797432508648E+01   2.0768002746000260E+07   1.0530364206242168E+08   2.3837346696068625E+24   2.2811343677418570E+17   9.8995229930731898E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   6.5800061611629815E-35   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   3.2900093272030120E-34   1.2832722924045429E-83   9.7272282763209480E-69   1.8552963282834060E-69   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 176:    2.6999999999999982E+33   1.4590424036682683E+08   5.2733478434499197E+01   1.6149260898153769E+07   1.0197244273753545E+08   1.6663836934043726E+24   2.0084765744387616E+17   1.0028126189404210E+00   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.3638405544813781E-36   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   2.1819215802324812E-35   1.1068424778679198E-86   1.3936430952548892E-70   2.8004295714509804E-71   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 177:    2.7199999999999981E+33   1.5209308329161724E+08   5.2544288210768478E+01   1.1581998402262446E+07   9.6860068989120141E+07   1.0339163961380312E+24   1.6906113594201485E+17   1.0202256938504008E+00   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 178:    2.7399999999999980E+33   1.6137701720888814E+08   4.9864788058154794E+01   6.9763598642695881E+06   8.6745657673518360E+07   4.9431009391835863E+23   1.2881425018238709E+17   1.0453144799781566E+00   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
